Drug Name,Chemical Compound,Usage,Dosage,Side Effects,Manufacturer,SMILES,MolWt,LogP,NumHAcceptors,NumHDonors,Side Effects Encoded
DengueDrug1854,C1953H2053N1863O1858,Antiviral,158 mg/day,"Diarrhea, nausea, stomach pain",PharmaCompany3,C1[C@H](O[C@@H]([C@@H](O)[C@@H]1O[C@@H]1C[C@@H](c2cc(O)c(c(c2O)O)O)O[C@@H](C)[C@@H](CC)[C@@H]1O)N(C)C)O,473.5190000000002,0.48709999999999926,11.0,7.0,1
DengueDrug1855,C1954H2054N1864O1859,Antiviral,160 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany4,N(CCC(c1ccc(cn1)Cl)c1ccccc1)(C)C,274.795,3.8186000000000027,2.0,0.0,7
DengueDrug1856,C1955H2055N1865O1860,Antiviral,74 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany0,CN(CCC(c1ncc(cc1)Cl)c1ccccc1)C,274.795,3.8186000000000027,2.0,0.0,7
DengueDrug1857,C1956H2056N1866O1861,Antiviral,173 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany1,[Na+].c1cc(ccc1)C(c1c(C(C)C([O-])=O)cccc1)C,276.311,-0.30419999999999847,2.0,0.0,7
DengueDrug1858,C1957H2057N1867O1862,Antiviral,180 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany2,C(=O)([O-])C(c1ccccc1C(c1ccccc1)C)C.[Na+],276.311,-0.30420000000000025,2.0,0.0,7
DengueDrug1859,C1958H2058N1868O1863,Antiviral,115 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany3,C(c1ccccc1C(C)C([O-])=O)(C)c1ccccc1.[Na+],276.311,-0.30419999999999936,2.0,0.0,7
DengueDrug1860,C1959H2059N1869O1864,Antiviral,71 mg/day,"Stomach irritation, kidney damage, bleeding",PharmaCompany4,C(C(C)C)c1ccc(cc1)C(C)C(=O)O,206.28499999999997,3.073200000000001,1.0,1.0,6
DengueDrug1861,C1960H2060N1870O1865,Antiviral,147 mg/day,"Diarrhea, rash, injection site reaction",PharmaCompany0,c1(n(nnn1)CC(=O)O)SCC1C2=C(C(C)C(C(=O)N2)N)C(N(C1=O)C)=O,395.4010000000001,-2.188099999999996,10.0,3.0,2
DengueDrug1862,C1961H2061N1871O1866,Antiviral,182 mg/day,"Dizziness, fatigue, headache",PharmaCompany1,N(C)(C)C(=Nc1cncn1C)SCCNC,241.36399999999998,0.9217999999999997,5.0,1.0,3
DengueDrug1863,C1962H2062N1872O1867,Antiviral,115 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany2,[Na+].c1ccccc1C(C)c1c(cccc1)C(C)C([O-])=O,276.31100000000004,-0.30419999999999936,2.0,0.0,7
DengueDrug1864,C1963H2063N1873O1868,Antiviral,79 mg/day,"Vision problems, heart issues",PharmaCompany3,c1cc(Cl)cc2cncc(c12)N1CCN(C)CC1,261.756,2.6400000000000006,3.0,0.0,8
DengueDrug1865,C1964H2064N1874O1869,Antiviral,152 mg/day,"Diarrhea, rash, injection site reaction",PharmaCompany4,O=C(Cn1c(SCC2C(N(C)C(=O)C3C(C)C(N)C(=O)NC=32)=O)nnn1)O,395.40100000000007,-2.1880999999999977,10.0,3.0,2
DengueDrug1866,C1965H2065N1875O1870,Antiviral,140 mg/day,"Vision problems, heart issues",PharmaCompany0,c12c(cc(cc2)Cl)cncc1N1CCN(CC1)C,261.756,2.6400000000000006,3.0,0.0,8
DengueDrug1867,C1966H2066N1876O1871,Antiviral,134 mg/day,"Vision problems, heart issues",PharmaCompany1,c1cc(ccc1Nc1ccccn1)C(O)CNC(C)C,271.36400000000003,2.8566000000000003,4.0,3.0,8
DengueDrug1868,C1967H2067N1877O1872,Antiviral,173 mg/day,"Vision problems, heart issues",PharmaCompany2,C(NC(C)C)C(O)c1ccc(cc1)Nc1ccccn1,271.36400000000003,2.856600000000001,4.0,3.0,8
DengueDrug1869,C1968H2068N1878O1873,Antiviral,149 mg/day,"Diarrhea, nausea, dizziness",PharmaCompany3,c1cccc(c1F)CSc1nc2c(=CC(=C(OC)NC=2)OC)c([nH]1)=O,361.3980000000001,0.7848999999999999,6.0,2.0,0
DengueDrug1870,C1969H2069N1879O1874,Antiviral,73 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany4,c1c(C(c2ccc(cn2)Cl)CCN(C)C)cccc1,274.79499999999996,3.8186000000000027,2.0,0.0,7
DengueDrug1871,C1970H2070N1880O1875,Antiviral,96 mg/day,"Diarrhea, rash, injection site reaction",PharmaCompany0,O=C1N(C)C(=O)C(CSc2nnnn2CC(O)=O)C2=C1C(C(N)C(N2)=O)C,395.4010000000001,-2.188099999999997,10.0,3.0,2
DengueDrug1872,C1971H2071N1881O1876,Antiviral,124 mg/day,"Diarrhea, nausea, dizziness",PharmaCompany1,O=c1[nH]c(nc2=CNC(=C(OC)C=c12)OC)SCc1ccccc1F,361.3980000000001,0.7848999999999999,6.0,2.0,0
DengueDrug1873,C1972H2072N1882O1877,Antiviral,127 mg/day,"Increased bleeding, stomach ulcers",PharmaCompany2,c1c(c(OC(=O)C)ccc1)C(O)=O,180.159,1.3101,3.0,1.0,4
DengueDrug1874,C1973H2073N1883O1878,Antiviral,200 mg/day,"Increased bleeding, stomach ulcers",PharmaCompany3,O=C(C)Nc1ccc(O)cc1,151.165,1.3505999999999998,2.0,2.0,4
DengueDrug1875,C1974H2074N1884O1879,Antiviral,156 mg/day,"Diarrhea, rash, injection site reaction",PharmaCompany4,C(C1C2=C(C(C)C(N)C(=O)N2)C(N(C)C1=O)=O)Sc1n(nnn1)CC(O)=O,395.4010000000001,-2.188099999999997,10.0,3.0,2
DengueDrug1876,C1975H2075N1885O1880,Antiviral,98 mg/day,"Diarrhea, rash, injection site reaction",PharmaCompany0,O=C1N(C)C(C2C(C)C(N)C(NC=2C1CSc1nnnn1CC(=O)O)=O)=O,395.4010000000001,-2.188099999999996,10.0,3.0,2
DengueDrug1877,C1976H2076N1886O1881,Antiviral,79 mg/day,"Photosensitivity, stomach upset",PharmaCompany1,C1(=C(c2ccccc2)N2C(=O)C(C)C(C(=O)C2)N1C1C(C(C(O)C(O)C1O)C)C)O,416.47400000000005,0.33939999999999965,7.0,4.0,5
DengueDrug1878,C1977H2077N1887O1882,Antiviral,144 mg/day,"Increased bleeding, stomach ulcers",PharmaCompany2,c1(O)ccc(cc1)NC(C)=O,151.165,1.3505999999999996,2.0,2.0,4
DengueDrug1879,C1978H2078N1888O1883,Antiviral,64 mg/day,"Increased bleeding, stomach ulcers",PharmaCompany3,O=C(c1ccccc1OC(C)=O)O,180.15899999999996,1.3101,3.0,1.0,4
DengueDrug1880,C1979H2079N1889O1884,Antiviral,123 mg/day,"Photosensitivity, stomach upset",PharmaCompany4,CC1C(C(N2C3C(=O)CN(C(C3C)=O)C(=C2O)c2ccccc2)C(C(O)C1O)O)C,416.47400000000005,0.3393999999999996,7.0,4.0,5
DengueDrug1881,C1980H2080N1890O1885,Antiviral,59 mg/day,"Diarrhea, nausea, dizziness",PharmaCompany0,n1c([nH]c(c2c1=CNC(OC)=C(C=2)OC)=O)SCc1c(F)cccc1,361.3980000000001,0.7848999999999995,6.0,2.0,0
DengueDrug1882,C1981H2081N1891O1886,Antiviral,170 mg/day,"Vision problems, heart issues",PharmaCompany1,c1(Nc2ccc(C(O)CNC(C)C)cc2)ncccc1,271.36400000000003,2.856600000000001,4.0,3.0,8
DengueDrug1883,C1982H2082N1892O1887,Antiviral,84 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany2,c1nc(ccc1Cl)C(c1ccccc1)CCN(C)C,274.795,3.8186000000000027,2.0,0.0,7
DengueDrug1884,C1983H2083N1893O1888,Antiviral,178 mg/day,"Vision problems, heart issues",PharmaCompany3,C1N(C)CCN(C1)c1c2ccc(Cl)cc2cnc1,261.75600000000003,2.6400000000000006,3.0,0.0,8
DengueDrug1885,C1984H2084N1894O1889,Antiviral,127 mg/day,"Vision problems, heart issues",PharmaCompany4,c1c2c(ccc(c2)Cl)c(cn1)N1CCN(CC1)C,261.756,2.6400000000000006,3.0,0.0,8
DengueDrug1886,C1985H2085N1895O1890,Antiviral,57 mg/day,"Increased bleeding, stomach ulcers",PharmaCompany0,CC(Oc1ccccc1C(O)=O)=O,180.15899999999996,1.3101,3.0,1.0,4
DengueDrug1887,C1986H2086N1896O1891,Antiviral,109 mg/day,"Diarrhea, nausea, dizziness",PharmaCompany1,n1c2c(c(=O)[nH]c1SCc1c(F)cccc1)=CC(=C(OC)NC=2)OC,361.3980000000001,0.7848999999999993,6.0,2.0,0
DengueDrug1888,C1987H2087N1897O1892,Antiviral,164 mg/day,"Diarrhea, rash, injection site reaction",PharmaCompany2,N1(C(C2=C(C(C1=O)CSc1nnnn1CC(=O)O)NC(=O)C(N)C2C)=O)C,395.4010000000001,-2.188099999999997,10.0,3.0,2
DengueDrug1889,C1988H2088N1898O1893,Antiviral,151 mg/day,"Diarrhea, nausea, dizziness",PharmaCompany3,COC1C=c2c(nc(SCc3ccccc3F)[nH]c2=O)=CNC=1OC,361.3980000000001,0.7849,6.0,2.0,0
DengueDrug1890,C1989H2089N1899O1894,Antiviral,157 mg/day,"Photosensitivity, stomach upset",PharmaCompany4,CC1C(C)C(N2C(O)=C(N3C(=O)C(C)C2C(C3)=O)c2ccccc2)C(O)C(O)C1O,416.47400000000005,0.33939999999999954,7.0,4.0,5
DengueDrug1891,C1990H2090N1900O1895,Antiviral,116 mg/day,"Diarrhea, nausea, dizziness",PharmaCompany0,c1cc(c(F)cc1)CSc1[nH]c(c2c(n1)=CNC(OC)=C(OC)C=2)=O,361.39800000000014,0.7848999999999996,6.0,2.0,0
DengueDrug1892,C1991H2091N1901O1896,Antiviral,159 mg/day,"Diarrhea, nausea, dizziness",PharmaCompany1,c1cc(c(CSc2[nH]c(c3=CC(=C(OC)NC=c3n2)OC)=O)cc1)F,361.3980000000001,0.7848999999999995,6.0,2.0,0
DengueDrug1893,C1992H2092N1902O1897,Antiviral,121 mg/day,"Dizziness, fatigue, headache",PharmaCompany2,C(SC(N(C)C)=Nc1n(cnc1)C)CNC,241.36400000000003,0.9217999999999997,5.0,1.0,3
DengueDrug1894,C1993H2093N1903O1898,Antiviral,168 mg/day,"Vision problems, heart issues",PharmaCompany3,C(C(c1ccc(cc1)Nc1ccccn1)O)NC(C)C,271.36400000000003,2.8566000000000003,4.0,3.0,8
DengueDrug1895,C1994H2094N1904O1899,Antiviral,157 mg/day,"Vision problems, heart issues",PharmaCompany4,C1N(CCN(c2cncc3c2ccc(Cl)c3)C1)C,261.756,2.6400000000000006,3.0,0.0,8
DengueDrug1896,C1995H2095N1905O1900,Antiviral,75 mg/day,"Diarrhea, nausea, stomach pain",PharmaCompany0,CN(C)[C@@H]1[C@@H](O)[C@@H](C[C@H](O1)O)O[C@H]1[C@H]([C@@H]([C@H](C)O[C@@H](C1)c1cc(O)c(c(O)c1O)O)CC)O,473.5190000000003,0.4870999999999996,11.0,7.0,1
DengueDrug1897,C1996H2096N1906O1901,Antiviral,131 mg/day,"Diarrhea, nausea, dizziness",PharmaCompany1,Fc1c(CSc2[nH]c(=O)c3c(n2)=CNC(OC)=C(OC)C=3)cccc1,361.3980000000001,0.7848999999999997,6.0,2.0,0
DengueDrug1898,C1997H2097N1907O1902,Antiviral,83 mg/day,"Photosensitivity, stomach upset",PharmaCompany2,CC1C(=O)N2C(=C(N(C3C(C(C)C(C(C3O)O)O)C)C1C(=O)C2)O)c1ccccc1,416.4740000000002,0.3394000000000012,7.0,4.0,5
DengueDrug1899,C1998H2098N1908O1903,Antiviral,168 mg/day,"Increased bleeding, stomach ulcers",PharmaCompany3,O=C(C)Oc1c(C(O)=O)cccc1,180.15900000000002,1.3101,3.0,1.0,4
DengueDrug1900,C1999H2099N1909O1904,Antiviral,181 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany4,C([O-])(C(C)c1c(C(C)c2ccccc2)cccc1)=O.[Na+],276.31100000000004,-0.30419999999999936,2.0,0.0,7
DengueDrug1901,C2000H2100N1910O1905,Antiviral,164 mg/day,"Diarrhea, rash, injection site reaction",PharmaCompany0,O=C(Cn1nnnc1SCC1C2NC(=O)C(C(C=2C(N(C)C1=O)=O)C)N)O,395.4010000000002,-2.188099999999997,10.0,3.0,2
DengueDrug1902,C2001H2101N1911O1906,Antiviral,182 mg/day,"Vision problems, heart issues",PharmaCompany1,C(C)(C)NCC(O)c1ccc(cc1)Nc1ccccn1,271.36400000000003,2.856600000000001,4.0,3.0,8
DengueDrug1903,C2002H2102N1912O1907,Antiviral,138 mg/day,"Diarrhea, rash, injection site reaction",PharmaCompany2,n1nnn(c1SCC1C2=C(C(C(C(N2)=O)N)C)C(=O)N(C1=O)C)CC(O)=O,395.4010000000002,-2.188099999999997,10.0,3.0,2
DengueDrug1904,C2003H2103N1913O1908,Antiviral,149 mg/day,"Vision problems, heart issues",PharmaCompany3,N(c1ccc(C(O)CNC(C)C)cc1)c1ncccc1,271.36400000000003,2.856600000000001,4.0,3.0,8
DengueDrug1905,C2004H2104N1914O1909,Antiviral,101 mg/day,"Vision problems, heart issues",PharmaCompany4,c1(Nc2ccc(C(CNC(C)C)O)cc2)ncccc1,271.36400000000003,2.856600000000001,4.0,3.0,8
DengueDrug1906,C2005H2105N1915O1910,Antiviral,183 mg/day,"Photosensitivity, stomach upset",PharmaCompany0,C1(O)C(C(C)C(C(C1O)N1C2C(CN(C(=C1O)c1ccccc1)C(=O)C2C)=O)C)O,416.4740000000001,0.3394000000000002,7.0,4.0,5
DengueDrug1907,C2006H2106N1916O1911,Antiviral,109 mg/day,"Diarrhea, nausea, dizziness",PharmaCompany1,[nH]1c(SCc2ccccc2F)nc2c(=CC(=C(NC=2)OC)OC)c1=O,361.3980000000001,0.7848999999999997,6.0,2.0,0
DengueDrug1908,C2007H2107N1917O1912,Antiviral,115 mg/day,"Increased bleeding, stomach ulcers",PharmaCompany2,c1(ccccc1C(O)=O)OC(C)=O,180.15899999999996,1.3101,3.0,1.0,4
DengueDrug1909,C2008H2108N1918O1913,Antiviral,178 mg/day,"Increased bleeding, stomach ulcers",PharmaCompany3,O=C(Nc1ccc(O)cc1)C,151.16499999999996,1.3505999999999998,2.0,2.0,4
DengueDrug1910,C2009H2109N1919O1914,Antiviral,55 mg/day,"Diarrhea, nausea, stomach pain",PharmaCompany4,[C@@H]1(CC)[C@H](C)O[C@@H](C[C@H]([C@H]1O)O[C@@H]1C[C@@H](O)O[C@@H]([C@H]1O)N(C)C)c1c(O)c(O)c(c(O)c1)O,473.5190000000002,0.4870999999999997,11.0,7.0,1
DengueDrug1911,C2010H2110N1920O1915,Antiviral,189 mg/day,"Vision problems, heart issues",PharmaCompany0,CC(NCC(O)c1ccc(cc1)Nc1ccccn1)C,271.36400000000003,2.856600000000001,4.0,3.0,8
DengueDrug1912,C2011H2111N1921O1916,Antiviral,171 mg/day,"Stomach irritation, kidney damage, bleeding",PharmaCompany1,O=C(C(C)c1ccc(cc1)CC(C)C)O,206.28499999999997,3.073200000000001,1.0,1.0,6
DengueDrug1913,C2012H2112N1922O1917,Antiviral,140 mg/day,"Vision problems, heart issues",PharmaCompany2,c1c2c(ccc1Cl)c(cnc2)N1CCN(C)CC1,261.75600000000003,2.6400000000000006,3.0,0.0,8
DengueDrug1914,C2013H2113N1923O1918,Antiviral,52 mg/day,"Diarrhea, rash, injection site reaction",PharmaCompany3,c1(SCC2C3=C(C(N(C2=O)C)=O)C(C(C(=O)N3)N)C)n(CC(O)=O)nnn1,395.4010000000001,-2.188099999999997,10.0,3.0,2
DengueDrug1915,C2014H2114N1924O1919,Antiviral,125 mg/day,"Photosensitivity, stomach upset",PharmaCompany4,C12C(C)C(N(C(c3ccccc3)=C(N1C1C(C(C(C(C1C)C)O)O)O)O)CC2=O)=O,416.4740000000002,0.33940000000000003,7.0,4.0,5
DengueDrug1916,C2015H2115N1925O1920,Antiviral,54 mg/day,"Photosensitivity, stomach upset",PharmaCompany0,CC1C(C(N2C(O)=C(N3CC(C2C(C3=O)C)=O)c2ccccc2)C(O)C(O)C1O)C,416.47400000000005,0.3393999999999992,7.0,4.0,5
DengueDrug1917,C2016H2116N1926O1921,Antiviral,117 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany1,CN(C)CCC(c1ccccc1)c1ccc(cn1)Cl,274.795,3.8186000000000027,2.0,0.0,7
DengueDrug1918,C2017H2117N1927O1922,Antiviral,114 mg/day,"Diarrhea, nausea, dizziness",PharmaCompany2,COC1C=c2c([nH]c(SCc3ccccc3F)nc2=CNC=1OC)=O,361.3980000000001,0.7848999999999999,6.0,2.0,0
DengueDrug1919,C2018H2118N1928O1923,Antiviral,90 mg/day,"Diarrhea, nausea, stomach pain",PharmaCompany3,CN(C)[C@H]1O[C@H](O)C[C@@H](O[C@@H]2C[C@@H](c3c(c(c(O)c(O)c3)O)O)O[C@H]([C@@H](CC)[C@@H]2O)C)[C@@H]1O,473.5190000000002,0.48709999999999926,11.0,7.0,1
DengueDrug1920,C2019H2119N1929O1924,Antiviral,134 mg/day,"Diarrhea, rash, injection site reaction",PharmaCompany4,n1(nnnc1SCC1C(=O)N(C(=O)C2=C1NC(C(N)C2C)=O)C)CC(O)=O,395.4010000000002,-2.188099999999997,10.0,3.0,2
DengueDrug1921,C2020H2120N1930O1925,Antiviral,179 mg/day,"Diarrhea, nausea, dizziness",PharmaCompany0,Fc1c(CSc2[nH]c(c3c(=CNC(=C(C=3)OC)OC)n2)=O)cccc1,361.3980000000001,0.7848999999999997,6.0,2.0,0
DengueDrug1922,C2021H2121N1931O1926,Antiviral,172 mg/day,"Increased bleeding, stomach ulcers",PharmaCompany1,c1c(c(C(=O)O)ccc1)OC(C)=O,180.15899999999993,1.3101,3.0,1.0,4
DengueDrug1923,C2022H2122N1932O1927,Antiviral,148 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany2,[Na+].c1(C(c2ccccc2C(C)C(=O)[O-])C)ccccc1,276.311,-0.30419999999999847,2.0,0.0,7
DengueDrug1924,C2023H2123N1933O1928,Antiviral,104 mg/day,"Photosensitivity, stomach upset",PharmaCompany3,C1(C(C(C(C(O)C1O)O)N1C2C(CN(C(c3ccccc3)=C1O)C(=O)C2C)=O)C)C,416.47400000000016,0.33940000000000103,7.0,4.0,5
DengueDrug1925,C2024H2124N1934O1929,Antiviral,89 mg/day,"Diarrhea, rash, injection site reaction",PharmaCompany4,C1(C2C(C)C(C(=O)NC=2C(CSc2n(CC(=O)O)nnn2)C(N1C)=O)N)=O,395.4010000000001,-2.188099999999997,10.0,3.0,2
DengueDrug1926,C2025H2125N1935O1930,Antiviral,57 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany0,O=C([O-])C(c1c(C(C)c2ccccc2)cccc1)C.[Na+],276.31100000000004,-0.30419999999999936,2.0,0.0,7
DengueDrug1927,C2026H2126N1936O1931,Antiviral,166 mg/day,"Stomach irritation, kidney damage, bleeding",PharmaCompany1,C(C)(c1ccc(CC(C)C)cc1)C(=O)O,206.285,3.073200000000001,1.0,1.0,6
DengueDrug1928,C2027H2127N1937O1932,Antiviral,144 mg/day,"Dizziness, fatigue, headache",PharmaCompany2,CN(C)C(SCCNC)=Nc1n(C)cnc1,241.36400000000003,0.9217999999999995,5.0,1.0,3
DengueDrug1929,C2028H2128N1938O1933,Antiviral,65 mg/day,"Diarrhea, nausea, stomach pain",PharmaCompany3,[C@@H]1(N(C)C)[C@H]([C@H](O[C@H]2[C@H]([C@H](CC)[C@H](C)O[C@@H](C2)c2cc(O)c(O)c(c2O)O)O)C[C@@H](O)O1)O,473.5190000000001,0.48709999999999903,11.0,7.0,1
DengueDrug1930,C2029H2129N1939O1934,Antiviral,144 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany4,c1cccc(C(CCN(C)C)c2ccc(Cl)cn2)c1,274.795,3.8186000000000027,2.0,0.0,7
DengueDrug1931,C2030H2130N1940O1935,Antiviral,72 mg/day,"Increased bleeding, stomach ulcers",PharmaCompany0,c1cccc(OC(=O)C)c1C(O)=O,180.159,1.3100999999999998,3.0,1.0,4
DengueDrug1932,C2031H2131N1941O1936,Antiviral,90 mg/day,"Dizziness, fatigue, headache",PharmaCompany1,C(N(C)C)(=Nc1cncn1C)SCCNC,241.36399999999998,0.9217999999999997,5.0,1.0,3
DengueDrug1933,C2032H2132N1942O1937,Antiviral,184 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany2,N(C)(C)CCC(c1ccccc1)c1ccc(cn1)Cl,274.795,3.8186000000000027,2.0,0.0,7
DengueDrug1934,C2033H2133N1943O1938,Antiviral,194 mg/day,"Stomach irritation, kidney damage, bleeding",PharmaCompany3,C(C)(C)Cc1ccc(cc1)C(C)C(=O)O,206.28499999999997,3.073200000000001,1.0,1.0,6
DengueDrug1935,C2034H2134N1944O1939,Antiviral,89 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany4,[Na+].c1ccc(cc1)C(c1c(C(C(=O)[O-])C)cccc1)C,276.311,-0.30419999999999847,2.0,0.0,7
DengueDrug1936,C2035H2135N1945O1940,Antiviral,162 mg/day,"Diarrhea, nausea, dizziness",PharmaCompany0,Fc1c(CSc2[nH]c(c3=CC(OC)=C(NC=c3n2)OC)=O)cccc1,361.3980000000001,0.7848999999999997,6.0,2.0,0
DengueDrug1937,C2036H2136N1946O1941,Antiviral,64 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany1,[Na+].c1ccccc1C(C)c1c(cccc1)C(C(=O)[O-])C,276.31100000000004,-0.30419999999999936,2.0,0.0,7
DengueDrug1938,C2037H2137N1947O1942,Antiviral,136 mg/day,"Stomach irritation, kidney damage, bleeding",PharmaCompany2,CC(C)Cc1ccc(C(C(=O)O)C)cc1,206.28499999999997,3.0732000000000017,1.0,1.0,6
DengueDrug1939,C2038H2138N1948O1943,Antiviral,150 mg/day,"Stomach irritation, kidney damage, bleeding",PharmaCompany3,CC(Cc1ccc(C(C)C(O)=O)cc1)C,206.28499999999997,3.073200000000001,1.0,1.0,6
DengueDrug1940,C2039H2139N1949O1944,Antiviral,129 mg/day,"Diarrhea, nausea, stomach pain",PharmaCompany4,C1[C@H](O[C@H](N(C)C)[C@H]([C@@H]1O[C@@H]1C[C@@H](c2c(O)c(c(c(O)c2)O)O)O[C@@H](C)[C@H]([C@@H]1O)CC)O)O,473.5190000000001,0.4870999999999997,11.0,7.0,1
DengueDrug1941,C2040H2140N1950O1945,Antiviral,142 mg/day,"Diarrhea, rash, injection site reaction",PharmaCompany0,O=C(Cn1nnnc1SCC1C(=O)N(C)C(C2C(C(N)C(=O)NC=21)C)=O)O,395.4010000000001,-2.188099999999996,10.0,3.0,2
DengueDrug1942,C2041H2141N1951O1946,Antiviral,193 mg/day,"Diarrhea, nausea, dizziness",PharmaCompany1,O(C1=C(C=c2c(=O)[nH]c(SCc3c(cccc3)F)nc2=CN1)OC)C,361.3980000000001,0.7848999999999999,6.0,2.0,0
DengueDrug1943,C2042H2142N1952O1947,Antiviral,120 mg/day,"Diarrhea, nausea, stomach pain",PharmaCompany2,CC[C@@H]1[C@H](C)O[C@@H](C[C@@H](O[C@H]2[C@H](O)[C@@H](N(C)C)O[C@@H](C2)O)[C@H]1O)c1c(c(c(c(c1)O)O)O)O,473.51900000000023,0.4870999999999995,11.0,7.0,1
DengueDrug1944,C2043H2143N1953O1948,Antiviral,115 mg/day,"Diarrhea, nausea, stomach pain",PharmaCompany3,Oc1c(c(c(cc1[C@H]1O[C@@H](C)[C@@H](CC)[C@H](O)[C@@H](C1)O[C@H]1[C@@H]([C@H](O[C@H](O)C1)N(C)C)O)O)O)O,473.5190000000001,0.4870999999999997,11.0,7.0,1
DengueDrug1945,C2044H2144N1954O1949,Antiviral,153 mg/day,"Vision problems, heart issues",PharmaCompany4,N1(CCN(c2c3ccc(Cl)cc3cnc2)CC1)C,261.756,2.6400000000000006,3.0,0.0,8
DengueDrug1946,C2045H2145N1955O1950,Antiviral,88 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany0,[Na+].c1(C(c2ccccc2C(C(=O)[O-])C)C)ccccc1,276.311,-0.30419999999999847,2.0,0.0,7
DengueDrug1947,C2046H2146N1956O1951,Antiviral,124 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany1,CC(c1ccccc1)c1ccccc1C(C)C(=O)[O-].[Na+],276.311,-0.30420000000000025,2.0,0.0,7
DengueDrug1948,C2047H2147N1957O1952,Antiviral,179 mg/day,"Diarrhea, nausea, stomach pain",PharmaCompany2,[C@@H]1(C)O[C@@H](C[C@@H](O[C@H]2[C@@H]([C@@H](N(C)C)O[C@H](O)C2)O)[C@@H](O)[C@@H]1CC)c1c(c(O)c(c(c1)O)O)O,473.5190000000002,0.48709999999999926,11.0,7.0,1
DengueDrug1949,C2048H2148N1958O1953,Antiviral,105 mg/day,"Increased bleeding, stomach ulcers",PharmaCompany3,O=C(C)Oc1ccccc1C(=O)O,180.15899999999996,1.3101,3.0,1.0,4
DengueDrug1950,C2049H2149N1959O1954,Antiviral,117 mg/day,"Vision problems, heart issues",PharmaCompany4,Clc1ccc2c(cncc2N2CCN(CC2)C)c1,261.7559999999999,2.6400000000000006,3.0,0.0,8
DengueDrug1951,C2050H2150N1960O1955,Antiviral,116 mg/day,"Diarrhea, nausea, stomach pain",PharmaCompany0,C[C@@H]1O[C@H](c2c(c(c(c(O)c2)O)O)O)C[C@H]([C@@H](O)[C@@H]1CC)O[C@@H]1C[C@H](O[C@@H]([C@H]1O)N(C)C)O,473.51900000000023,0.4870999999999995,11.0,7.0,1
DengueDrug1952,C2051H2151N1961O1956,Antiviral,134 mg/day,"Vision problems, heart issues",PharmaCompany1,C1N(c2c3c(cnc2)cc(Cl)cc3)CCN(C1)C,261.756,2.6400000000000006,3.0,0.0,8
DengueDrug1953,C2052H2152N1962O1957,Antiviral,71 mg/day,"Increased bleeding, stomach ulcers",PharmaCompany2,CC(=O)Nc1ccc(cc1)O,151.165,1.3505999999999998,2.0,2.0,4
DengueDrug1954,C2053H2153N1963O1958,Antiviral,63 mg/day,"Photosensitivity, stomach upset",PharmaCompany3,OC1C(C(O)C(C(C1N1C2C(CN(C(C2C)=O)C(c2ccccc2)=C1O)=O)C)C)O,416.4740000000001,0.3394000000000002,7.0,4.0,5
DengueDrug1955,C2054H2154N1964O1959,Antiviral,98 mg/day,"Dizziness, fatigue, headache",PharmaCompany4,n1cc(n(c1)C)N=C(SCCNC)N(C)C,241.36399999999998,0.9217999999999997,5.0,1.0,3
DengueDrug1956,C2055H2155N1965O1960,Antiviral,188 mg/day,"Vision problems, heart issues",PharmaCompany0,c1c2c(c(cnc2)N2CCN(C)CC2)ccc1Cl,261.756,2.6400000000000006,3.0,0.0,8
DengueDrug1957,C2056H2156N1966O1961,Antiviral,181 mg/day,"Diarrhea, nausea, stomach pain",PharmaCompany1,CN([C@H]1O[C@H](O)C[C@@H](O[C@H]2[C@@H](O)[C@H](CC)[C@H](C)O[C@H](c3c(c(O)c(O)c(O)c3)O)C2)[C@@H]1O)C,473.51900000000023,0.487099999999999,11.0,7.0,1
DengueDrug1958,C2057H2157N1967O1962,Antiviral,61 mg/day,"Vision problems, heart issues",PharmaCompany2,c1ncc(N2CCN(CC2)C)c2c1cc(cc2)Cl,261.756,2.6400000000000006,3.0,0.0,8
DengueDrug1959,C2058H2158N1968O1963,Antiviral,57 mg/day,"Stomach irritation, kidney damage, bleeding",PharmaCompany3,CC(Cc1ccc(cc1)C(C)C(=O)O)C,206.28499999999997,3.073200000000001,1.0,1.0,6
